sale_id,date_key,product_key,customer_key,store_key,sold_at,quantity,unit_price,discount_pct,revenue,category
297077,1792953,1151520,1765732,350593,2025-12-23 14:42:50.427358070,1,38.99,0.35,59.34,Apparel
1063358,1317855,565780,312454,517079,2025-12-23 14:43:42.352038841,5,29.99,0.35,54.54,Home
1217911,315542,1151520,395424,866773,2025-12-23 14:43:48.780841043,1,52.99,0.35,6.39,Electronics
1183872,288332,1064023,287358,97416,2025-12-23 14:44:43.552023424,6,61.99,0.35,117.84,Electronics
1518574,1302782,163186,67909,1199261,2025-12-23 14:44:44.667595627,2,28.0,0.35,40.08,Home
676669,1251590,1725061,411696,621805,2025-12-23 14:45:51.820615268,1,140.95,0.35,7.11,Home
1597538,1432572,806122,17934,810646,2025-12-23 14:46:07.068908993,8,32.0,0.35,82.03,Electronics
515210,1642207,821099,1525992,905509,2025-12-23 14:46:12.335445828,1,27.49,0.35,82.99,Electronics
929205,1751694,454603,1215765,1438063,2025-12-23 14:49:30.581574648,1,191.95,0.35,45.97,Home
1584377,1023916,1468239,140879,337488,2025-12-23 14:49:35.722396697,1,12.49,0.35,10.81,Electronics
1646467,1348198,1379749,1730238,905509,2025-12-23 14:50:13.083680443,1,88.49,0.35,34.54,Electronics
61224,1322677,1040071,188507,709137,2025-12-23 14:51:18.605462360,1,5.0,0.35,103.32,Grocery
475424,1247396,1523569,93832,1285520,2025-12-23 14:55:17.489408653,1,75.43,0.35,15.31,Apparel
1280370,1916851,727551,897155,940944,2025-12-23 14:55:59.864722653,1,18.95,0.35,16.27,Home
1057759,1280974,708945,1458001,1674329,2025-12-23 14:58:48.237835121,8,6.99,0.35,38.7,Home
1507185,103182,1990977,1661129,621805,2025-12-23 14:59:33.206799845,2,126.49,0.35,117.27,Electronics
850583,1679083,1387822,600280,126408,2025-12-23 15:00:22.415587710,1,18.81,0.35,4.03,Grocery
5225,1099548,778209,1000741,403604,2025-12-23 15:00:31.350189108,4,26.99,0.35,59.57,Home
478046,721880,798859,1481159,994493,2025-12-23 15:01:01.382870615,2,27.0,0.35,67.26,Apparel
132573,1988998,1041095,1945779,517079,2025-12-23 15:04:41.517128096,1,26.49,0.35,104.97,Electronics
555876,735185,212750,615900,352900,2025-12-23 15:08:38.637687388,3,5.0,0.35,27.59,Apparel
1537581,59643,1097526,418667,481685,2025-12-23 15:08:45.647838583,1,23.25,0.35,15.27,Grocery
1088918,1099436,1874615,355247,148029,2025-12-23 15:13:14.182077500,3,39.39,0.35,75.62,Apparel
116003,1205811,59878,841283,1941627,2025-12-23 15:14:11.151810593,1,73.49,0.35,78.66,Apparel
1705144,302438,1622870,567748,517079,2025-12-23 15:16:49.045487483,3,55.0,0.35,75.67,Home
331177,1161585,1731284,1619747,97416,2025-12-23 15:17:26.206571503,1,115.89,0.35,40.51,Apparel
1288264,2936,837686,423633,1941627,2025-12-23 15:17:34.722473118,8,17.99,0.35,149.68,Electronics
62369,1232654,68763,313288,740545,2025-12-23 15:19:57.783416448,1,33.0,0.35,115.46,Home
392628,110024,935560,1271452,866773,2025-12-23 15:20:49.173982497,1,16.99,0.35,117.65,Grocery
310167,834322,849107,738072,376185,2025-12-23 15:24:48.565355503,8,61.49,0.35,89.29,Home
1951847,881018,556121,570565,905509,2025-12-23 15:24:55.425491392,3,139.99,0.35,36.23,Electronics
978749,1979479,1928556,434127,126408,2025-12-23 15:25:04.439273426,2,5.64,0.35,46.53,Electronics
591483,231820,316571,100799,73851,2025-12-23 15:25:09.578311174,1,124.99,0.35,72.65,Apparel
1607599,386309,867597,409997,148029,2025-12-23 15:25:32.696935687,1,5.99,0.35,27.83,Grocery
1390647,221806,1026579,893819,905509,2025-12-23 15:25:59.799350870,1,30.0,0.35,115.12,Electronics
26074,832985,1475277,844675,1771932,2025-12-23 15:26:42.103626977,2,90.99,0.35,26.57,Electronics
1499406,1710063,59573,923569,337488,2025-12-23 15:30:12.517326324,2,63.49,0.35,184.85,Electronics
1387138,1501510,107109,1101013,1154336,2025-12-23 15:31:15.463405289,1,5.0,0.35,13.41,Home
1847754,325618,511724,732714,1058090,2025-12-23 15:32:50.711773485,1,56.99,0.35,127.92,Electronics
1948922,1253815,1947843,239695,126408,2025-12-23 15:33:41.670339974,1,13.99,0.35,92.48,Home
1915827,1291008,1056914,18341,1902535,2025-12-23 15:34:45.399926140,1,39.99,0.35,31.91,Apparel
1629752,1936372,451506,954376,810646,2025-12-23 15:35:54.826192478,1,41.49,0.35,67.81,Home
1510922,1660474,1523569,924046,350593,2025-12-23 15:35:58.991169176,7,99.31,0.35,90.3,Electronics
767162,1825599,254319,1735959,481685,2025-12-23 15:38:10.919138523,1,33.99,0.35,127.5,Apparel
1859059,1587747,1608315,224934,270057,2025-12-23 15:38:36.678468149,1,5.0,0.35,44.58,Home
1774041,1415072,1934512,1258780,461762,2025-12-23 15:40:46.145298784,1,61.95,0.35,53.38,Electronics
77808,542761,1468239,1429809,1902535,2025-12-23 15:44:46.058069155,1,87.99,0.35,124.36,Electronics
1629473,49,1290077,379843,621805,2025-12-23 15:45:19.205475163,1,92.26,0.35,92.56,Electronics
89717,314993,1539785,519280,461762,2025-12-23 15:47:23.035875709,3,5.0,0.35,63.75,Electronics
1342451,1006597,269358,212146,1006546,2025-12-23 15:47:38.252400031,1,71.85,0.35,166.73,Home
1315389,153362,1307406,876244,1674329,2025-12-23 15:48:50.145725249,8,38.95,0.35,188.24,Home
963807,220358,1076291,1792043,73851,2025-12-23 15:49:43.885132235,2,13.99,0.35,21.74,Grocery
851748,407849,126956,1163548,940944,2025-12-23 15:50:05.050177934,1,7.31,0.35,41.46,Electronics
452867,1956527,1550192,646547,376185,2025-12-23 15:50:22.574815302,6,10.49,0.35,120.76,Apparel
1958504,1251590,935560,1797395,172884,2025-12-23 15:54:30.542457501,5,29.99,0.35,45.99,Home
151990,434437,1326502,114101,517079,2025-12-23 15:56:26.481079074,1,34.0,0.35,74.06,Grocery
1332878,121860,1064709,1973264,905509,2025-12-23 15:57:17.900973910,1,11.99,0.35,134.09,Electronics
459991,1368232,1866600,1800622,1101857,2025-12-23 15:57:37.755364326,1,5.0,0.35,185.69,Grocery
547884,361463,1104084,1153047,1285520,2025-12-23 15:58:18.232232769,1,12.63,0.35,50.44,Home
1841620,492187,706872,336942,905509,2025-12-23 15:59:24.856343993,1,16.26,0.35,50.78,Apparel
1265488,1653821,316571,295945,1438063,2025-12-23 16:00:28.406900948,1,49.99,0.35,78.72,Home
608354,407293,1056438,400010,994493,2025-12-23 16:04:22.663045764,7,29.99,0.35,75.45,Grocery
1644318,1826580,837686,1188174,97416,2025-12-23 16:05:30.683287201,1,156.46,0.35,145.61,Home
949839,1678934,325307,722385,1941627,2025-12-23 16:09:40.233489540,8,17.95,0.35,16.82,Grocery
1722422,743683,1307406,261623,517079,2025-12-23 16:10:15.273099603,4,80.99,0.35,18.34,Home
1673197,1987320,1387822,422724,97416,2025-12-23 16:16:05.961128514,1,28.99,0.35,81.45,Home
1612683,1131243,1211282,168596,1941627,2025-12-23 16:17:49.764419276,1,33.95,0.35,63.13,Home
1187359,1445235,316571,1266948,1101857,2025-12-23 16:20:16.003038730,8,75.62,0.35,32.98,Grocery
184360,2936,1145750,1453064,994493,2025-12-23 16:21:20.988073311,2,14.0,0.35,48.56,Home
339265,883374,247036,129795,172884,2025-12-23 16:21:41.848306358,1,15.99,0.35,23.65,Electronics
212661,1751694,476489,1849933,481685,2025-12-23 16:21:50.127649727,8,67.95,0.35,32.1,Apparel
1877115,744877,1714471,1741994,905509,2025-12-23 16:28:17.421080747,7,21.0,0.35,122.98,Electronics
1204393,1410988,1968536,396794,940944,2025-12-23 16:31:03.086473678,2,34.95,0.35,29.63,Home
672882,1019258,1147594,189948,126408,2025-12-23 16:31:46.110041006,8,94.0,0.35,69.14,Home
289913,218130,408360,1706794,1674329,2025-12-23 16:32:59.805634597,1,57.95,0.35,124.79,Home
1573367,935502,1607415,536253,97416,2025-12-23 16:33:04.953868645,5,348.99,0.35,28.14,Grocery
1564795,1822822,1619034,1347523,740545,2025-12-23 16:37:23.642414095,2,7.49,0.35,0.3,Apparel
844215,1162364,199916,1124020,1069986,2025-12-23 16:38:09.952932945,3,7.99,0.35,42.98,Electronics
584333,1770508,1856529,1340986,740545,2025-12-23 16:41:35.532903198,1,297.0,0.35,137.85,Home
523860,1211072,654928,1981913,1154336,2025-12-23 16:42:06.608603171,1,5.0,0.35,76.95,Electronics
1764893,1549214,20469,217370,940944,2025-12-23 16:42:15.548531909,2,88.99,0.35,68.76,Home
1743916,1291792,1538188,826714,517079,2025-12-23 16:42:20.915205671,1,112.3,0.35,36.97,Electronics
659941,1461256,118815,197900,1490265,2025-12-23 16:43:44.862634187,2,23.99,0.35,61.1,Home
1214143,877877,673256,1380720,517079,2025-12-23 16:44:58.867246598,1,72.59,0.35,49.05,Apparel
383968,743683,1608315,1058981,940944,2025-12-23 16:46:15.326398446,1,38.99,0.35,52.26,Apparel
1694650,787792,476489,899212,1941627,2025-12-23 16:47:38.502619614,1,42.43,0.35,44.97,Electronics
1856858,1326276,1210836,1549494,172884,2025-12-23 16:51:28.748438029,2,67.99,0.35,53.15,Grocery
1049922,1966082,94476,1541458,148029,2025-12-23 16:52:57.298425280,4,18.49,0.35,40.66,Electronics
1448882,480879,1092414,1639969,1936047,2025-12-23 16:54:15.443956754,6,5.21,0.35,39.53,Electronics
1521947,642473,1752113,1062835,1941627,2025-12-23 16:54:56.225525291,1,20.99,0.35,59.56,Electronics
1635599,385055,699746,138054,994493,2025-12-23 16:55:25.228050219,1,29.0,0.35,56.3,Electronics
368118,1650656,1064709,1359273,810646,2025-12-23 16:58:08.123675050,1,41.99,0.35,107.85,Electronics
1754770,549706,1129455,1243042,1941627,2025-12-23 16:59:48.560208464,6,148.0,0.35,72.69,Home
977971,1250310,440132,1795611,810646,2025-12-23 17:03:02.985363458,1,59.99,0.35,47.45,Apparel
1083304,1544956,363838,1639969,1936047,2025-12-23 17:05:51.501182145,1,9.99,0.35,17.85,Home
1453007,413052,1056914,1093320,1490265,2025-12-23 17:06:25.223382261,1,12.49,0.35,40.17,Electronics
277349,590436,300576,731453,1490265,2025-12-23 17:06:31.971545450,1,8.99,0.35,16.27,Electronics
586879,1537811,1527499,1920246,1285520,2025-12-23 17:08:53.048676542,1,36.99,0.35,72.01,Apparel
1598230,1082609,1977334,1124768,1154336,2025-12-23 17:09:30.267391482,4,5.0,0.35,35.35,Home
635433,644304,1675384,602386,1708860,2025-12-23 17:13:30.887661436,1,5.0,0.35,21.04,Electronics
53306,204872,1789141,83272,517079,2025-12-23 17:16:59.021907706,2,5.0,0.35,144.13,Apparel
1317591,951053,732792,1012753,1936047,2025-12-23 17:18:42.070831779,2,11.99,0.35,52.78,Home
486089,1587747,1927649,39392,73851,2025-12-23 17:25:22.264010248,8,92.99,0.35,53.02,Home
799328,1029314,1013467,1132936,1902535,2025-12-23 17:25:29.454498483,1,13.99,0.35,20.49,Grocery
722229,343512,565959,1691730,940944,2025-12-23 17:25:46.564474848,1,14.99,0.35,52.97,Grocery
1112835,1883809,300576,3908,866773,2025-12-23 17:28:05.427562832,2,24.14,0.35,39.92,Electronics
1106205,672456,1278967,693362,1438063,2025-12-23 17:28:10.344008214,8,29.99,0.35,44.71,Grocery
90614,1232654,118815,723173,481685,2025-12-23 17:30:56.578191915,8,5.95,0.35,29.18,Electronics
439429,843207,722889,1338549,1674329,2025-12-23 17:33:09.177481297,1,82.99,0.35,96.9,Home
1542489,1948840,141352,596161,148029,2025-12-23 17:34:17.509818915,1,87.74,0.35,26.75,Electronics
269048,619708,648278,1285897,270057,2025-12-23 17:34:19.171391993,2,24.99,0.35,124.91,Electronics
583541,1099548,1817586,1969856,403604,2025-12-23 17:35:40.836588134,1,51.49,0.35,68.96,Apparel
1227444,617918,1064023,1708437,461762,2025-12-23 17:36:41.830692147,1,101.0,0.35,43.55,Electronics
757440,831831,72710,43569,337488,2025-12-23 17:37:06.636885879,1,30.0,0.35,5.53,Apparel
1487416,1201071,600455,992136,403604,2025-12-23 17:37:29.381288338,2,145.49,0.35,3.61,Apparel
554176,1483821,139825,1502661,352900,2025-12-23 17:37:46.187193019,1,279.49,0.35,7.71,Grocery
1467886,1529634,103825,1105474,994493,2025-12-23 17:39:42.147745683,3,100.0,0.35,48.03,Home
1146360,1018140,1816843,63459,337488,2025-12-23 17:47:58.821902590,1,30.95,0.35,22.54,Electronics
366810,935889,708945,313288,148029,2025-12-23 17:49:16.490024103,1,392.49,0.35,85.56,Electronics
556576,224086,376588,1459610,1438063,2025-12-23 17:50:03.215185281,1,37.0,0.35,45.89,Electronics
821716,643532,284542,379843,1199261,2025-12-23 17:51:07.840550572,1,125.99,0.35,37.94,Apparel
1646261,1656014,1866009,1236497,1620827,2025-12-23 17:53:13.435224074,1,252.98,0.35,136.28,Grocery
619009,1480696,401652,1185268,709137,2025-12-23 18:01:49.182219595,1,118.99,0.35,11.49,Electronics
1316479,1377391,1683991,1249031,1593782,2025-12-23 18:02:12.337348207,1,558.49,0.35,17.82,Home
854195,1291008,732792,1444745,810646,2025-12-23 18:02:48.846278230,1,7.45,0.35,82.56,Home
1801464,429385,141352,125182,940944,2025-12-23 18:03:14.300270344,1,146.99,0.35,49.19,Electronics
176401,656709,1578170,1313261,1941627,2025-12-23 18:05:20.297812522,1,33.99,0.35,38.63,Electronics
1247587,1418673,1818404,1341204,367321,2025-12-23 18:05:34.407214188,1,141.0,0.35,23.04,Electronics
1479874,1353485,323906,962450,1902535,2025-12-23 18:10:39.200184113,8,32.0,0.35,95.51,Home
279070,725737,528381,138919,367321,2025-12-23 18:11:57.472635576,1,9.95,0.35,117.07,Electronics
10606,1590145,956015,592245,350593,2025-12-23 18:15:05.962746436,4,15.99,0.35,11.96,Electronics
930055,67269,1539785,150796,740545,2025-12-23 18:17:04.312848071,1,117.99,0.35,37.65,Grocery
661435,370799,126518,509194,740545,2025-12-23 18:18:01.701542630,1,16.99,0.35,97.24,Grocery
1532538,882959,290033,812471,126408,2025-12-23 18:19:14.714596248,2,99.95,0.35,35.96,Apparel
1237376,579001,1191256,81365,270057,2025-12-23 18:22:33.045144867,2,394.0,0.35,22.33,Electronics
911827,121263,905446,727127,481685,2025-12-23 18:23:53.411654090,1,7.99,0.35,39.63,Electronics
181963,619708,1203022,1138883,1941627,2025-12-23 18:39:56.844283598,2,12.99,0.35,54.72,Home
1276449,386309,638760,1740041,1936047,2025-12-23 18:43:06.282823214,8,287.99,0.35,34.75,Home
817184,169217,1455552,245585,461762,2025-12-23 18:44:35.074688898,5,83.99,0.35,56.84,Home
1735928,1445112,722367,1056137,994493,2025-12-23 18:46:59.138422551,1,5.0,0.35,101.72,Home
1015469,374176,804833,1429691,403604,2025-12-23 18:50:07.042886000,1,17.95,0.35,27.1,Home
289961,1753676,1451907,649405,1069986,2025-12-23 18:50:44.386452925,8,14.0,0.35,10.64,Apparel
566375,924522,1092772,1380720,940944,2025-12-23 18:52:57.367106392,1,22.0,0.35,29.76,Apparel
1492341,338480,376588,242089,1936047,2025-12-23 18:57:50.427942251,1,5.0,0.35,222.78,Apparel
251775,1804141,462972,411696,709137,2025-12-23 19:01:15.649241786,1,19.01,0.35,91.78,Home
641950,915082,535798,176017,1941627,2025-12-23 19:02:34.008593207,1,5.0,0.35,76.91,Electronics
1982460,856898,936787,1097017,1058090,2025-12-23 19:02:40.353310459,1,130.99,0.35,45.86,Electronics
340559,1217285,84906,16352,97416,2025-12-23 19:04:29.196853669,1,38.99,0.35,26.3,Electronics
870062,1727559,1965766,1064083,1941627,2025-12-23 19:05:24.173177933,4,11.99,0.35,13.57,Apparel
729575,1001012,502131,784809,1941627,2025-12-23 19:05:31.785197722,1,68.73,0.35,95.34,Grocery
1955170,314684,200265,588730,517079,2025-12-23 19:05:52.212156818,1,9.99,0.35,38.78,Electronics
1824963,448493,1934512,365786,97416,2025-12-23 19:06:20.045053864,1,102.0,0.35,51.08,Home
32505,175656,1113914,997605,1941627,2025-12-23 19:08:25.192540019,1,42.0,0.35,2.71,Electronics
992938,535821,1097532,179255,352900,2025-12-23 19:12:30.419347964,1,28.43,0.35,118.33,Home
36306,1887093,241741,826714,517079,2025-12-23 19:12:47.035706953,1,22.0,0.35,36.02,Home
1421621,1793061,1209634,1089272,810646,2025-12-23 19:15:08.624609252,1,118.0,0.35,2.31,Electronics
1651023,1118358,923851,1444573,1069986,2025-12-23 19:24:16.880453809,8,146.0,0.35,20.37,Apparel
595102,1493253,596569,402280,621805,2025-12-23 19:25:07.907581479,1,18.99,0.35,13.99,Electronics
550202,570593,1622267,18341,1154336,2025-12-23 19:26:01.503885797,1,10.03,0.35,124.23,Home
1684559,881018,766476,165185,148029,2025-12-23 19:26:30.664698691,1,184.49,0.35,58.75,Electronics
99470,423163,406183,166212,1154336,2025-12-23 19:28:40.595151164,1,11.73,0.35,64.26,Home
627304,1050680,1673996,1681213,1902535,2025-12-23 19:28:48.273209740,2,78.49,0.35,66.82,Apparel
1788696,1768802,1334322,927106,905509,2025-12-23 19:31:44.100834308,8,266.49,0.35,16.81,Home
947246,1082609,1474430,66633,810646,2025-12-23 19:35:24.757566561,1,39.99,0.35,26.0,Home
729533,449960,1209634,1913803,1708860,2025-12-23 19:38:34.021612758,1,5.99,0.35,203.66,Apparel
519332,8914,950030,764405,1069986,2025-12-23 19:39:40.347353569,5,397.99,0.35,65.43,Apparel
421921,1097770,1271803,420301,1101857,2025-12-23 19:39:56.608874768,3,467.99,0.35,43.28,Electronics
379541,438890,528381,783937,1069986,2025-12-23 19:40:57.008222422,1,331.99,0.35,24.29,Apparel
227704,1544956,1703120,1805868,367321,2025-12-23 19:41:36.816900181,1,144.17,0.35,19.51,Electronics
453376,616105,126956,1740113,1285520,2025-12-23 19:42:54.655778480,4,5.0,0.35,93.44,Home
395236,806716,1665407,143885,376185,2025-12-23 19:44:05.441169416,2,38.73,0.35,45.45,Apparel
1481934,1814386,1931582,817297,97416,2025-12-23 19:44:41.025228769,2,37.95,0.35,24.66,Electronics
1199554,449960,1558021,1788019,403604,2025-12-23 19:47:53.589413845,1,38.99,0.35,20.91,Electronics
131305,928492,413740,1149540,740545,2025-12-23 19:49:06.963943183,1,18.49,0.35,96.51,Apparel
674575,744757,1608315,319745,148029,2025-12-23 19:53:36.013313167,5,25.99,0.35,66.18,Apparel
1834847,1663251,1749621,56551,709137,2025-12-23 19:55:26.135963189,1,14.95,0.35,22.44,Home
1624299,314993,1662890,1792043,517079,2025-12-23 20:00:28.509002393,4,72.66,0.35,209.57,Home
1318869,284185,1209634,323428,621805,2025-12-23 20:02:07.081148134,1,189.95,0.35,88.56,Home
561057,168739,1334314,1073430,940944,2025-12-23 20:04:54.414260452,2,40.18,0.35,32.21,Electronics
1425787,744757,283800,617712,1285520,2025-12-23 20:09:34.213342624,1,15.99,0.35,34.29,Electronics
658739,1499364,621476,1213732,461762,2025-12-23 20:13:44.595311591,1,92.55,0.35,71.89,Grocery
1357436,744877,798859,1256517,1936047,2025-12-23 20:16:15.861709913,2,51.99,0.35,6.86,Grocery
1003146,1340846,1977334,756363,709137,2025-12-23 20:18:05.060301563,1,314.99,0.35,105.76,Home
474467,257597,800164,385673,1771932,2025-12-23 20:18:21.604671235,1,52.0,0.35,91.62,Grocery
1102022,1839145,412779,64369,1101857,2025-12-23 20:19:24.022068252,2,900.0,0.35,77.39,Electronics
669554,745637,215036,1465602,97416,2025-12-23 20:21:35.352470273,1,204.95,0.35,42.12,Apparel
1020266,1094970,268062,332540,1771932,2025-12-23 20:22:46.704597635,6,679.99,0.35,23.26,Grocery
988989,1361293,1092772,863989,376185,2025-12-23 20:24:05.687755012,2,24.99,0.35,65.9,Grocery
1313365,1018250,200265,1411582,1101857,2025-12-23 20:24:58.304954545,1,119.99,0.35,27.88,Electronics
941376,1349751,1909946,525543,1708860,2025-12-23 20:26:23.046727505,1,24.49,0.35,39.25,Home
1916466,88986,1909946,974893,172884,2025-12-23 20:27:36.130078402,2,53.49,0.35,85.76,Electronics
1127271,1444029,84906,1025498,73851,2025-12-23 20:29:19.953953145,2,35.99,0.35,87.26,Electronics
1082711,423163,1432975,960140,709137,2025-12-23 20:31:49.580717478,2,16.0,0.35,22.93,Apparel
1721789,721880,950030,1566538,940944,2025-12-23 20:35:08.854562525,1,144.99,0.35,70.66,Electronics
553376,224086,418591,644680,621805,2025-12-23 20:37:23.800273925,7,5.99,0.35,6.77,Apparel
879242,683794,290033,30076,1154336,2025-12-23 20:38:40.474756918,1,48.95,0.35,9.58,Home
1759718,956726,577307,1210114,337488,2025-12-23 20:45:17.071670353,1,57.99,0.35,32.78,Electronics
201766,1609280,602693,1156455,1708860,2025-12-23 20:45:18.497425141,1,43.0,0.35,112.42,Electronics
244344,1714101,1474430,1863064,1285520,2025-12-23 20:45:53.245139621,1,53.95,0.35,44.56,Apparel
1132133,727383,1762665,1704370,810646,2025-12-23 20:46:25.832699455,1,54.99,0.35,36.09,Grocery
384952,1701482,153567,602502,73851,2025-12-23 20:46:34.344119469,1,54.49,0.35,25.99,Electronics
1190415,1736757,1628599,1001886,621805,2025-12-23 20:50:15.809162953,1,5.0,0.35,9.02,Grocery
1519172,1199331,867597,1299998,1006546,2025-12-23 20:59:10.879561249,1,675.0,0.35,30.0,Home
1007844,982795,798859,768645,337488,2025-12-23 20:59:51.414427238,1,43.95,0.35,65.99,Electronics
902521,1386330,733795,1231847,994493,2025-12-23 21:01:50.514019361,3,137.23,0.35,60.75,Home
58747,344664,1129455,903003,1058090,2025-12-23 21:03:51.553330862,1,35.99,0.35,75.37,Grocery
409862,585829,1958937,911090,517079,2025-12-23 21:06:49.848379405,2,15.99,0.35,98.36,Grocery
1710215,651949,1731284,206746,270057,2025-12-23 21:08:46.981206776,1,7.0,0.35,34.7,Apparel
290139,1137713,995944,635900,1771932,2025-12-23 21:14:41.907472648,2,22.99,0.35,4.32,Electronics
1497331,130957,1113914,330274,1006546,2025-12-23 21:14:42.647295727,2,32.49,0.35,64.58,Electronics
687752,504638,1789677,257879,97416,2025-12-23 21:20:23.162940660,1,10.99,0.35,108.38,Apparel
299266,450451,376588,1012457,1199261,2025-12-23 21:24:05.851325525,1,71.99,0.35,40.0,Electronics
907487,410382,1643659,774840,994493,2025-12-23 21:24:59.367141073,1,23.0,0.35,92.56,Apparel
174023,945190,1731284,1629619,1936047,2025-12-23 21:26:23.319421764,1,169.99,0.35,46.45,Electronics
353965,629437,596569,375902,337488,2025-12-23 21:27:57.863280420,8,5.0,0.35,73.01,Electronics
1367225,1480696,1725061,1631818,270057,2025-12-23 21:31:37.653204757,8,46.95,0.35,137.39,Electronics
1979939,260608,680417,1329554,73851,2025-12-23 21:32:38.839397156,1,28.44,0.35,10.94,Electronics
185596,924522,1722955,1969856,97416,2025-12-23 21:33:49.250953069,1,12.0,0.35,13.59,Home
3135,417087,1663823,1940069,709137,2025-12-23 21:34:19.632299523,8,40.77,0.35,35.58,Home
836775,1609280,1789141,159986,1674329,2025-12-23 21:35:01.886636098,1,127.99,0.35,29.73,Apparel
1910490,73040,84906,590090,740545,2025-12-23 21:35:29.644109372,2,41.95,0.35,123.19,Home
309757,1386330,366611,1646648,1490265,2025-12-23 21:35:44.259100889,1,226.95,0.35,141.82,Electronics
760021,1324428,645366,271922,350593,2025-12-23 21:36:28.309272520,1,36.99,0.35,85.86,Home
387058,1128115,1051449,1221621,367321,2025-12-23 21:36:29.651278115,1,55.99,0.35,17.23,Apparel
1390864,477531,533552,18507,1902535,2025-12-23 21:40:58.270745451,1,34.99,0.35,68.56,Grocery
1167219,1357098,325307,1387485,481685,2025-12-23 21:42:50.604302256,1,7.0,0.35,64.5,Home
1382013,1317855,1524042,1792043,1058090,2025-12-23 21:44:04.945483993,8,224.99,0.35,73.07,Apparel
1625143,1001012,1040071,1851954,148029,2025-12-23 21:45:48.788510664,1,13.93,0.35,65.06,Electronics
1094691,1251590,1745132,1140388,270057,2025-12-23 21:46:01.869635362,2,5.99,0.35,38.76,Home
1898027,727383,1166199,808391,1199261,2025-12-23 21:48:58.632442566,1,27.1,0.35,78.62,Home
831728,1134963,412779,1149540,97416,2025-12-23 21:50:32.232902587,8,43.41,0.35,53.02,Apparel
344190,955880,1524042,1577439,337488,2025-12-23 21:50:43.667819925,2,7.13,0.35,31.08,Electronics
1417022,1098577,795963,49080,376185,2025-12-23 21:52:33.951176540,1,6.99,0.35,109.04,Electronics
958815,1819148,1945366,1527949,810646,2025-12-23 21:59:24.997585450,1,18.02,0.35,12.56,Electronics
5074,579001,768286,159317,1936047,2025-12-23 21:59:49.914085639,8,21.0,0.35,24.26,Electronics
66849,135480,1235087,382697,403604,2025-12-23 22:01:35.665444586,3,14.0,0.35,92.67,Electronics
1409279,303447,141352,1876101,126408,2025-12-23 22:05:25.682629548,3,73.99,0.35,59.25,Electronics
1045752,769874,1683438,967486,350593,2025-12-23 22:06:31.148990420,1,42.99,0.35,53.38,Apparel
779600,1019258,542022,1276302,1154336,2025-12-23 22:06:33.644068189,1,267.0,0.35,91.68,Home
1519494,355788,819029,6374,905509,2025-12-23 22:06:41.261271025,4,13.0,0.35,60.62,Electronics
1828522,1563743,1166199,1608434,1069986,2025-12-23 22:09:14.834822531,1,68.49,0.35,131.33,Electronics
763744,1822853,1558021,1805330,621805,2025-12-23 22:12:04.795478691,1,45.49,0.35,98.47,Home
1635634,1969492,1041095,1005328,461762,2025-12-23 22:14:02.729530722,3,53.99,0.35,22.36,Home
1015127,403359,1990977,989037,1069986,2025-12-23 22:20:18.628476607,1,25.06,0.35,88.77,Electronics
759970,985639,1829600,273718,367321,2025-12-23 22:22:05.129512481,1,75.99,0.35,58.25,Electronics
256,1688818,224745,739069,905509,2025-12-23 22:22:18.972845318,1,27.99,0.35,20.98,Home
1061467,1503343,266877,1492543,367321,2025-12-23 22:22:21.529897339,1,15.0,0.35,94.79,Electronics
1070017,1834457,543896,1296566,709137,2025-12-23 22:35:05.246972910,3,28.49,0.35,121.7,Home
1015383,1153904,153567,194600,1101857,2025-12-23 22:35:46.927821734,8,17.0,0.35,83.55,Apparel
63779,1163822,680417,1991754,172884,2025-12-23 22:36:08.175780392,3,5.0,0.35,3.68,Home
1465116,530007,257462,1094933,461762,2025-12-23 22:36:28.018590920,3,20.99,0.35,62.94,Electronics
189879,383519,64040,852706,172884,2025-12-23 22:37:30.539579883,7,5.0,0.35,16.55,Apparel
860542,175225,1741345,885498,994493,2025-12-23 22:38:00.771238519,1,11.49,0.35,61.42,Grocery
563865,496385,1334314,1031374,1674329,2025-12-23 22:40:43.556531782,8,30.95,0.35,30.85,Electronics
1116328,901570,1665407,1022208,270057,2025-12-23 22:41:04.769102257,1,82.0,0.35,25.75,Home
1985155,1659140,1619034,809019,940944,2025-12-23 22:44:02.971562114,3,311.99,0.35,33.4,Electronics
1997620,383519,103825,1659717,905509,2025-12-23 22:47:48.352173187,8,38.95,0.35,26.95,Electronics
105180,333227,1180456,1618347,367321,2025-12-23 22:48:11.387682684,1,40.0,0.35,189.94,Apparel
621454,157200,546333,66633,97416,2025-12-23 22:51:28.472914925,8,28.78,0.35,64.71,Home
1411006,1144588,778209,809356,337488,2025-12-23 22:56:27.980086199,1,57.58,0.35,30.71,Home
1685361,1328491,1387822,807515,481685,2025-12-23 22:56:39.865605650,1,124.99,0.35,108.74,Electronics
1053240,1099465,176538,25435,73851,2025-12-23 22:57:05.682274043,1,37.99,0.35,39.33,Home
1053749,821433,413740,679355,1941627,2025-12-23 22:57:26.812233703,1,86.99,0.35,35.6,Grocery
22254,1600858,290033,451947,1154336,2025-12-23 23:00:49.986414045,1,196.99,0.35,94.32,Electronics
